"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","GPS Global Trade Item Number","GPS Manufacturer Part Number","GPS Gender","GPS Age Group","GPS Color","GPS Size","GPS Material","GPS Pattern","GPS Item Group ID","GPS Category","GPS Enabled","Avalara Product Tax Code"
"  SKU",1315,"[S]Colour=Dark Chocolate",,2212-DCH,,,,,,,42.12,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1316,[S]Colour=Gravel,,2212-GVL,,,,,,,42.12,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1317,[S]Colour=Navy,,2212-NVY,,,,,,,42.12,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",285,"[S]Colour=Storm Blue,Colour=Jade,Colour=Coffee Bean,Colour=Smoke,Colour=Pear,Colour=Indigo,Colour=Hibiscus,Colour=Sun,Colour=Serenity Frost,Colour=Tangerine,Colour=Aqua,Colour=Pink",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2522,"Boogey (2213)",P,2213,,"West Paw",,Right,,19.95,10.00,0.00,19.95,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",3,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/boogey-2213/,,,,,,,,,,,,N,
Product,2523,"Flat Toy Rabbit ",P,2222,,"Hear Doggy",,Right,"<p>&nbsp;</p> <p>Hear Doggy! toys give your pet the same sensation and enjoyment of traditional&nbsp;squeaky toys without the irritating noise!</p> <p>&nbsp;The science behind Hear Doggy!: Dogs can hear sounds at a higher frequency (0 to 45KHz) than humans (0 to 20 KHz). Tuned to an ultrasonic range in the 24-28 KHz frequency, each Hear Doggy! squeaker is out of human hearing range, but still fun for&nbsp;your four-legged friend.</p> <p>&nbsp;Hear Doggy Flats have amazing ultrasonic technology and are made with no messy stuffing in the body! Collect all the fun characters!&nbsp;</p>",12.99,6.75,0.00,12.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,"Dog/Toys/Plush Toys",22,m/025/81BnNaM7V8L._SX466___28383.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/flat-toy-rabbit/,,,,,,,,,,,,N,
Product,2524,"Flat Toy Skunk ",P,2220,,"Hear Doggy",,Right,"<p>&nbsp;</p> <p>Hear Doggy! toys give your pet the same sensation and enjoyment of traditional&nbsp;squeaky toys without the irritating noise!</p> <p>&nbsp;The science behind Hear Doggy!: Dogs can hear sounds at a higher frequency (0 to 45KHz) than humans (0 to 20 KHz). Tuned to an ultrasonic range in the 24-28 KHz frequency, each Hear Doggy! squeaker is out of human hearing range, but still fun for&nbsp;your four-legged friend.</p> <p>&nbsp;Hear Doggy Flats have amazing ultrasonic technology and are made with no messy stuffing in the body! Collect all the fun characters!&nbsp;</p>",12.99,6.75,0.00,12.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",0,0,"Dog/Toys;Dog;Dog/Toys/Plush Toys",20,b/159/hear_doggy_stuffing_free_sid_skunk_1__82145.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/flat-toy-skunk/,,,,,,,,,,,,N,
Product,2525,"Flat Toy Deer",P,2221,,"Hear Doggy",,Right,"<p>&nbsp;</p> <p>Hear Doggy! toys give your pet the same sensation and enjoyment of traditional&nbsp;squeaky toys without the irritating noise!</p> <p>&nbsp;The science behind Hear Doggy!: Dogs can hear sounds at a higher frequency (0 to 45KHz) than humans (0 to 20 KHz). Tuned to an ultrasonic range in the 24-28 KHz frequency, each Hear Doggy! squeaker is out of human hearing range, but still fun for&nbsp;your four-legged friend.</p> <p>&nbsp;Hear Doggy Flats have amazing ultrasonic technology and are made with no messy stuffing in the body! Collect all the fun characters!&nbsp;</p>",12.99,6.75,0.00,12.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",0,0,"Dog/Toys;Dog;Dog/Toys/Plush Toys",21,z/182/613lnW33JKL._SY355___85091.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/flat-toy-deer/,,,,,,,,,,,,N,
Product,2526,"2-Door Top Load Kennel Blue/Coffee 24"" ",P,2232,,Petmate,,Right,"<p><span>The Petmate&reg; 2-Door Kennel is ideal for travel and housetraining, providing easy and versatile access, safety and ventilation. Steel wire and plastic construction combine to create a sturdy carrier that pet parents will find convenient and attractive. The securely-latched steel front and top doors help with easy in-and-out access.</span></p>",56.99,41.30,0.00,56.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",1,0,"Dog/Beds & Crates;Dog/Beds & Crates/Crates & Carriers",23,d/780/03345__64335.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/2-door-top-load-kennel-blue-coffee-24/,,,,,,,,,,,,N,
Product,2527,"Biodegradable PoopBags Unscented 8 rolls/box ",P,2244,,"Earth Rated",,Right,"<p><span>For pet owners who love our bags but prefer a fragrance-free option, this refill pack includes 8 rolls of 15 unscented bags which can be used on their own, or with our cute green dispenser. These bags are easy to open and detach from the roll, while still being extra thick and tough!</span><br /><br /><span>What makes the bags eco-friendly?</span><br /><br /><span>Earth Rated&reg; green-colored bags have an additive that allows them to break down, unlike traditional plastic bags.</span></p>",5.99,3.45,0.00,5.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",16,0,"Dog/Waste Management;Dog",30,g/482/images_2__15110.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/biodegradable-poopbags-unscented-8-rolls-box/,,,,,,,,,,,,N,
Product,2528,"Safari Ball Cow Black/White (2311)",P,2311,,Think,,Right,,1.99,0.95,0.00,1.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",4,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/safari-ball-cow-black-white-2311/,,,,,,,,,,,,N,
Product,2529,"Safari Ball Giraffe (2310)",P,2310,,Think,,Right,,1.99,0.95,0.00,1.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",6,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/safari-ball-giraffe-2310/,,,,,,,,,,,,N,
Product,2530,"Safari Ball Cow Pink (2313)",P,2313,,Think,,Right,,1.99,0.95,0.00,1.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",4,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/safari-ball-cow-pink-2313/,,,,,,,,,,,,N,
Product,2531,"Safari Ball Tiger (2312)",P,2312,,Think,,Right,,1.99,0.95,0.00,1.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",6,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/safari-ball-tiger-2312/,,,,,,,,,,,,N,
Product,2532,"Apple Cider Vinegar 355 ml (2307)",P,2307,,Omega,,Right,,4.99,2.72,0.00,4.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",6,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/apple-cider-vinegar-355-ml-2307/,,,,,,,,,,,,N,
Product,2533,"Leash and Zip Line Combo (2306)",P,2306,,Kurgo,,Right,,19.99,10.17,0.00,19.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",3,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/leash-and-zip-line-combo-2306/,,,,,,,,,,,,N,
Product,2534,"Lamberoni Stix for Dogs 180 gr (2309)",P,2309,,"Red Dog Blue Kat",,Right,,13.99,8.20,0.00,9.79,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",13,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/lamberoni-stix-for-dogs-180-gr-2309/,,,,,,,,,,,,N,
Product,2535,"Lamberoni Nibbles for Dogs 150 gr (2308)",P,2308,,"Red Dog Blue Kat",,Right,,12.79,7.50,0.00,8.95,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by product",13,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/lamberoni-nibbles-for-dogs-150-gr-2308/,,,,,,,,,,,,N,
Product,2536,"Pink Glitter 3/8"" ",P,2253,,"Danes & Divas",Size,Right,"<p><span>This collar is made of pink glitter-less sparkle material (think tufted tinsel) and soft nylon webbing.</span><br /><span>The Raspberry Pink Glitter Collar features a pink contoured slide-release buckle and welded metal d-ring for security.</span></p>",19.99,9.55,0.00,11.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,"Dog/Collars & Leashes;Dog;Dog/Collars & Leashes/Collars",36,r/113/DSC_0346_large__65725.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/pink-glitter-3-8/,,,,,,,,,,,,N,
"  SKU",1318,[S]Size=Small,,2253-SML,,,,,,,9.55,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1319,[S]Size=Medium,,2253-MED,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1320,[S]Size=XSmall,,2253-XS,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",286,"[S]Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2537,"Hot Pink Leopard 3/8"" ",P,2252,,"Danes & Divas",Size,Right,"<p><span>The Hot Pink Leopard Print small dog and cat collar is sure to turn heads!</span><br /><span>This adjustable collar is made using durable 3/8"" nylon webbing and hot pink leopard print grosgrain ribbon.&nbsp;</span><br /><span>This collar features a black contoured slide release buckle for comfort, and a nickel plated welded metal d-ring for security</span></p>",19.99,8.45,0.00,11.99,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,"Dog;Dog/Collars & Leashes/Collars",35,u/254/download_3__66993.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/hot-pink-leopard-3-8/,,,,,,,,,,,,N,
"  SKU",1321,[S]Size=Small,,2252-SML,,,,,,,8.45,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1322,[S]Size=Medium,,2252-MED,,,,,,,8.45,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1324,[S]Size=XSmall,,2252-XS,,,,,,,8.45,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",287,"[S]Size=Large,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2538,"Preppy Polkadots 1"" ",P,2255,,"Danes & Divas",Size,Right,,27.99,10.00,0.00,16.79,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",0,0,"Dog/Collars & Leashes;Dog/Collars & Leashes/Collars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/preppy-polkadots-1/,,,,,,,,,,,,N,
"  SKU",1323,[S]Size=Small,,2255-SML,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1327,[S]Size=Medium,,2255-MED,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1329,[S]Size=Large,,2255-LGE,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1331,[S]Size=XLarge,,2255-XL,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",288,"[S]Size=XSmall,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2539,"Original Chevron 1"" ",P,2254,,"Danes & Divas",Size,Right,"<p><span>""The Original Chevron"" dog collar is a classic modern chevron print that is sure to bring compliments your pup's way.</span><br /><span>This collar features cut a pressed baby blue, red, gray and black chevron stripes stitched over soft and durable black nylon webbing.&nbsp;</span><br /><span>This collar features a black contoured slide release buckle for comfort and a welded metal nickel plated d-ring (rust resistant!).</span></p>",27.99,10.00,0.00,16.79,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",0,0,"Dog/Collars & Leashes;Dog;Dog/Collars & Leashes/Collars",37,b/522/il_fullxfull.502693638_k5n0_large__33481.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/original-chevron-1/,,,,,,,,,,,,N,
"  SKU",1325,[S]Size=Small,,2254-SML,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1326,[S]Size=Medium,,2254-MED,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1330,[S]Size=Large,,2254-LGE,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1334,[S]Size=XLarge,,2254-XL,,,,,,,10.00,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",289,"[S]Size=XSmall,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2540,"Peacock 1"" ",P,2249,,"Danes & Divas",Size,Right,"<p><span>Unique dog collar made up of blue, purple, and brown peacock design on 1"", heavy polypropylene webbing. Available in multiple sizes. Machine-stitched webbing, YKK buckle, and a sturdy diecast, square bottom D-ring ensure that this collar is as functional as it is stylish.</span></p>",25.99,8.86,0.00,15.59,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",0,0,"Dog;Dog/Collars & Leashes/Collars",32,r/762/il_570xN.603418889_5ngm__19252.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/peacock-1/,,,,,,,,,,,,N,
"  SKU",1328,[S]Size=Small,,2249-SML,,,,,,,8.86,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1332,[S]Size=Medium,,2249-MED,,,,,,,8.86,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1335,[S]Size=Large,,2249-LGE,,,,,,,8.86,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1337,[S]Size=XLarge,,2249-XL,,,,,,,8.86,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",290,"[S]Size=XSmall,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2541,"Pink Paisley 3/4"" ",P,2248,,"Danes & Divas",Size,Right,"<p><span>This ultra cute and feminine print is sure to bring compliments your pup's way!&nbsp;</span><br /><span>This dog collar features pink jacquard ribbon stitched to chocolate 3/4"" nylon webbing that is finished with a coordinating pink contoured slide release buckle and welded metal hardware.&nbsp;</span></p>",21.99,9.55,0.00,13.19,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,"Dog/Collars & Leashes;Dog;Dog/Collars & Leashes/Collars",33,n/718/il_fullxfull.557159692_j0tj_large_1__43672.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/pink-paisley-3-4/,,,,,,,,,,,,N,
"  SKU",1333,[S]Size=Small,,2248-SML,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1340,[S]Size=Medium,,2248-MED,,,,,,,9.55,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1346,[S]Size=Large,,2248-LGE,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",293,"[S]Size=XSmall,Size=XLarge,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2542,"Light Blue Harlequin 1"" (2251)",P,2251,,"Danes & Divas",Size,Right,,25.99,9.55,0.00,15.59,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,Mens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/light-blue-harlequin-1-2251/,,,,,,,,,,,,N,
"  SKU",1336,[S]Size=Small,,2251-SML,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1338,[S]Size=Large,,2251-LGE,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1342,[S]Size=XLarge,,2251-XL,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1343,[S]Size=Medium,,2251-MED,,,,,,,9.55,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",291,"[S]Size=XSmall,Size=12"",Size=16"",Size=18"",Size=Double XLarge,Size=24"",Size=Small/Medium,Size=Medium/Large,Size=One Size,Size=14""",,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,
Product,2543,"Blue Sugar Skulls 1"" ",P,2250,,"Danes & Divas",Size,Right,"<p><span>This collar features whimsical sugar skulls on blue cotton fabric that is cut, pressed and sewn onto durable black nylon webbing and is sure to hold to everyday doggy wear and tear.</span><br /><span>This collar features a black contoured slide-release buckle for comfort and character, and additional welded metal hardware for security.&nbsp;</span><br /><span>We're sure your pup will love being the center of attention when wearing this ultra cute and ultra sturdy collar!</span></p>",25.99,9.55,0.00,15.59,0.00,N,,0.0000,0.0000,0.0000,0.0000,Y,Y,,"by option",1,0,"Dog/Collars & Leashes/Collars",34,u/891/il_570xN.721584383_ksu5__23084.jpg,,Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New,N,N,,N,0,0,0,"Default Tax Class",,N,/blue-sugar-skulls-1/,,,,,,,,,,,,N,
"  SKU",1339,[S]Size=Medium,,2250-MED,,,,,,,9.55,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1341,[S]Size=Large,,2250-LGE,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1344,[S]Size=Small,,2250-SML,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1345,[S]Size=XLarge,,2250-XL,,,,,,,9.55,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
